"","x1","x2","x3","f1","f2","order","f1.norm","f2.norm","theta","dist"
"86",0.7312546709193,0.101283332758377,0.514359640480535,0.7312546709193,0.321960156483569,35,0.7312546709193,0.321960156483569,26.4035040713392,0.181571863685766
"87",0.529722520218742,0.499670565577467,0.500678806325632,0.529722520218742,0.272626500645375,36,0.529722520218742,0.272626500645375,30.2589181552681,0
"88",0.0722525724742207,0.49841701472159,0.501076149929441,0.0722525724742207,0.735115618502267,37,0.0722525724742207,0.735115618502267,93.7628653443411,0.00259215004298141
"89",0.339310980649662,0.499370955414455,0.500257508529419,0.339310980649662,0.417900013593116,38,0.339310980649662,0.417900013593116,56.5837450322189,0
"90",0.047910117347117,0.497106492797257,0.501305311853478,0.047910117347117,0.792191563021514,39,0.047910117347117,0.792191563021514,96.1545382761822,0
"91",1,0.496208072881445,0.496035725942635,1,0.0187307524229316,40,1,0.0187307524229316,1.19229731179086,0.0290346063811356
"92",0.415605206849533,0.499501742166038,0.498652968379436,0.415605206849533,0.357050847485701,41,0.415605206849533,0.357050847485701,45.1846949119021,0
"93",0.770760985158126,0.499012806143848,0.498944007852176,0.770760985158126,0.123517411623495,42,0.770760985158126,0.123517411623495,10.1160639776989,0
"94",0.472789915843278,0.499394210683684,0.499824992460251,0.472789915843278,0.312724765227093,43,0.472789915843278,0.312724765227093,37.2027377708814,0
"95",0.266926268687845,0.49990656238345,0.499454152503392,0.266926268687845,0.483631601448778,44,0.266926268687845,0.483631601448778,67.8942078618308,0
"96",0.650331996623461,0.499285227150561,0.500204280870292,0.650331996623461,0.193975357360825,45,0.650331996623461,0.193975357360825,18.4537011374925,0
"97",0.885836162374746,0.498754748762718,0.499250175978638,0.885836162374746,0.0601923308238579,46,0.885836162374746,0.0601923308238579,4.31917507843117,0
"98",0.219895764385309,0.500460693458174,0.498777341679471,0.219895764385309,0.53268237972284,47,0.219895764385309,0.53268237972284,75.0763925303502,0
"99",0.638811791098077,0.100756158105989,0.506565207322502,0.638811791098077,0.257831693047854,48,0.638811791098077,0.257831693047854,24.4217360424368,0.0582762818398757
"100",0,0.496540837566757,0.501456186414433,0,1.01737803166022,49,0,1.01737803166022,100,0.0173780316602199
"101",0.0872449792472115,0.473301031928139,0.495512946244616,0.0872449792472115,1.48537776257755,50,0.0872449792472115,1.48537776257755,96.2650484797833,0.691965468144374
"102",0.943522382115922,0.500878932577783,0.500258965003766,0.943522382115922,0.0291821633793585,51,0.943522382115922,0.0291821633793585,1.96837108144933,0
"103",0.0065459928232884,0.506740999461838,0.507295028410019,0.0065459928232884,1.03592957484055,52,0.0065459928232884,1.03592957484055,99.5977281566374,0.068752628451315
"104",0.633019957606161,0.108361814617479,0.516532175302584,0.633019957606161,0.49853826669297,53,0.633019957606161,0.49853826669297,42.469322348009,0.253364207283335
"105",0.132638204212015,0.501666688162482,0.498508732437379,0.132638204212015,0.640854182526966,54,0.132638204212015,0.640854182526966,87.0072696757815,0.00369511553681301
"106",1,0.547682859041628,0.103052760763809,1,1.797017676292,55,1,1.797017676292,67.6722713499298,1.50410718216995
"107",0.104301122953508,0.491468983809203,0.502382024977623,0.104301122953508,0.758464054435725,56,0.104301122953508,0.758464054435725,91.3000115793033,0.0652355474671823
"108",0.0314230175033345,0.501130673292728,0.50032726896211,0.0314230175033345,0.824292778512317,57,0.0314230175033345,0.824292778512317,97.5743045602019,0
"109",0.613926282228265,0.500116390911139,0.498890061379354,0.613926282228265,0.217400519173404,58,0.613926282228265,0.217400519173404,21.6664658406347,0
"110",0.172245363584762,0.500224616043896,0.500415393740002,0.172245363584762,0.585193543414858,59,0.172245363584762,0.585193543414858,81.7764224658695,0
"111",0.105199342058841,0.499695594113324,0.499635369564863,0.105199342058841,0.675888774816244,60,0.105199342058841,0.675888774816244,90.1701437189866,0
"112",0.667309534685416,0.0954958213741266,0.510545174667946,0.667309534685416,0.306915283174567,61,0.667309534685416,0.306915283174567,27.4434357412527,0.123499054962688
"113",0.744574194025901,0.498897481309491,0.498694163116262,0.744574194025901,0.139163325470783,62,0.744574194025901,0.139163325470783,11.762912031243,0.0019003927768102
"114",0.575779512947976,0.499557226137383,0.498864010287945,0.575779512947976,0.24233728754955,63,0.575779512947976,0.24233728754955,25.3616923414947,0
"115",0.586957140645124,0.100211873305067,0.498984930567974,0.586957140645124,0.259498429998327,64,0.586957140645124,0.259498429998327,26.5006707189476,0.0250010904643914
"116",0.861060402975957,0.500478461304381,0.500422698987851,0.861060402975957,0.0723362259389278,65,0.861060402975957,0.0723362259389278,5.33560657987553,0
"117",0.53447152001216,0.101627589959685,0.499963242510985,0.53447152001216,0.296336251695514,66,0.53447152001216,0.296336251695514,32.2289507729581,0.0249227060344974
"118",0.294120243196663,0.499650626877803,0.500182638794182,0.294120243196663,0.457811239342475,67,0.294120243196663,0.457811239342475,63.6459277562654,0
"119",0.976792687542871,0.499649413167312,0.499999499400694,0.976792687542871,0.0117484923893922,68,0.976792687542871,0.0117484923893922,0.765665224074065,0
"120",0.817341228990638,0.499845452297544,0.500057724211848,0.817341228990638,0.0959491421081888,69,0.817341228990638,0.0959491421081888,7.43934409429199,0
"121",0.431940201959469,0.499248372753696,0.500048959054809,0.431940201959469,0.343248476823334,70,0.431940201959469,0.343248476823334,42.7477720668332,0
"122",0.573086013630671,0.0999576250736049,0.502102728667058,0.573086013630671,0.271423445283341,71,0.573086013630671,0.271423445283341,28.1589381143778,0.0271662212299211
"123",0.0573861595514891,0.500202244597941,0.500277705297748,0.0573861595514891,0.760574106639896,72,0.0573861595514891,0.760574106639896,95.2057172113746,0
"124",0.79118296282086,0.499111558391351,0.500656872520752,0.79118296282086,0.111352030142274,73,0.79118296282086,0.111352030142274,8.90139638141873,0
"125",0.362318738877205,0.49857091785294,0.49955701366932,0.362318738877205,0.400002203006277,74,0.362318738877205,0.400002203006277,53.1444140046933,0.00143939302127882
"126",0.132625644503148,0.499774059934352,0.499628207032872,0.132625644503148,0.636012994434103,75,0.132625644503148,0.636012994434103,86.9123302770164,0
"127",0.217732134483387,0.499790047575899,0.500429842855436,0.217732134483387,0.533598744136008,76,0.217732134483387,0.533598744136008,75.3359392627923,0
"128",0.635109858517168,0.499682290613452,0.499105834016984,0.635109858517168,0.203730696158586,77,0.635109858517168,0.203730696158586,19.7613496084663,0
"129",0.361914871736767,0.500179881423361,0.500140984296034,0.361914871736767,0.398451456643067,78,0.361914871736767,0.398451456643067,53.0566891835119,0
"130",0.559613644440121,0.500392347731243,0.500240992214539,0.559613644440121,0.252090479086725,79,0.559613644440121,0.252090479086725,26.9447199754009,0
"131",0.743689869909651,0.501066225996505,0.50071124799068,0.743689869909651,0.138778864499028,80,0.743689869909651,0.138778864499028,11.7447821052981,0
"132",0.793130229123252,0.522691346052209,0.101873909006839,0.793130229123252,0.520835592852057,81,0.793130229123252,0.520835592852057,36.9913871502979,0.381349924992556
"133",0.15196513534082,0.499501349234227,0.500227480605296,0.15196513534082,0.610471375585386,82,0.15196513534082,0.610471375585386,84.4682527154444,0.000192535666422078
"134",0.678651078152232,0.499563774060888,0.4997593133781,0.678651078152232,0.176377325668701,83,0.678651078152232,0.176377325668701,16.1872509622486,0
"135",0.550197599184945,0.102920253084851,0.498666868792091,0.550197599184945,0.291288773715521,84,0.550197599184945,0.291288773715521,30.9976629688259,0.03047361830992
"136",0.0721195556071637,0.499509869913024,0.500748698868642,0.0721195556071637,0.732304620601606,85,0.0721195556071637,0.732304620601606,93.7505298646546,0
"137",0.597705532051048,0.499996986735716,0.49974931594799,0.597705532051048,0.226933398647245,86,0.597705532051048,0.226933398647245,23.10053344272,0
"138",0.559203310906903,0.499646119642348,0.499466030230337,0.559203310906903,0.252518075696376,87,0.559203310906903,0.252518075696376,27.002657165868,0
"139",0.494131938028679,0.100398852644177,0.496728199795195,0.494131938028679,0.331879410200764,88,0.494131938028679,0.331879410200764,37.6521550154187,0.0297465898144463
"140",0.413294429416762,0.500139310627399,0.500227182028829,0.413294429416762,0.357179671651698,89,0.413294429416762,0.357179671651698,45.3715770726713,0
"141",0.312359489329024,0.500401217754229,0.499443951929916,0.312359489329024,0.441526754803473,90,0.312359489329024,0.441526754803473,60.8026472483863,0
"142",0.387458545128966,0.500332448792461,0.499965764603056,0.387458545128966,0.377633249353706,91,0.387458545128966,0.377633249353706,49.1824989119879,0
"143",0.529565156723251,0.500325164275666,0.499318788576047,0.529565156723251,0.272735026118966,92,0.529565156723251,0.272735026118966,30.276927237327,0
"144",0.197545062212304,0.500756392597422,0.500036276494586,0.197545062212304,0.556089957202024,93,0.197545062212304,0.556089957202024,78.269952442394,0.000357455869781642
"145",0.338933180356813,0.499666859576766,0.500182344762359,0.338933180356813,0.417946490120254,94,0.338933180356813,0.417946490120254,56.6219102553287,0
"146",0.413357210119452,0.500044566890109,0.500101152943352,0.413357210119452,0.357081610232308,95,0.413357210119452,0.357081610232308,45.3581456889544,0
"147",0.522163890404357,0.0989757829906817,0.497662716227465,0.522163890404357,0.308406497113467,96,0.522163890404357,0.308406497113467,33.9638237724979,0.0278776780258762
"148",0.15194935276263,0.500062756393622,0.499783725451621,0.15194935276263,0.610243566319999,97,0.15194935276263,0.610243566319999,84.4642323982122,0
"149",0.472900353258133,0.500206495901368,0.500517558283935,0.472900353258133,0.312573913141829,98,0.472900353258133,0.312573913141829,37.1817653254597,0
"150",0.741608648868691,0.499885709284781,0.500127561648198,0.741608648868691,0.13885358409889,99,0.741608648868691,0.13885358409889,11.7831933870442,0
"151",0.588570037176327,0.100436259325722,0.500603186611877,0.588570037176327,0.257995786714507,100,0.588570037176327,0.257995786714507,26.2999162760249,0.0245015702425121
