"","x","prob","psd","var"
"43",0.189189189189189,0.0236444444444444,0.00202585004123572,"x1"
"44",0.189189189189189,0.0437333333333333,0.00272668227832169,"x2"
"45",0.189189189189189,0.0437333333333333,0.00272668227832169,"x3"
"46",0.202702702702703,0.0300444444444444,0.00227612832297768,"x1"
"47",0.202702702702703,0.0248888888888889,0.00207715326984967,"x2"
"48",0.202702702702703,0.0248888888888889,0.00207715326984967,"x3"
"49",0.216216216216216,0.0328888888888889,0.00237794345794076,"x1"
"50",0.216216216216216,0.0096,0.0013001087134031,"x2"
"51",0.216216216216216,0.0096,0.0013001087134031,"x3"
"52",0.22972972972973,0.0350222222222222,0.00245114635032815,"x1"
"53",0.22972972972973,0.000711111111111111,0.000355429113319852,"x2"
"54",0.22972972972973,0.000711111111111111,0.000355429113319852,"x3"
"55",0.243243243243243,0.0414222222222222,0.0026568627022075,"x1"
"56",0.243243243243243,0,0,"x2"
"57",0.243243243243243,0,0,"x3"
"58",0.256756756756757,0.0414222222222222,0.0026568627022075,"x1"
"59",0.256756756756757,0,0,"x2"
"60",0.256756756756757,0,0,"x3"
"61",0.27027027027027,0.0456888888888889,0.00278412689113721,"x1"
"62",0.27027027027027,0,0,"x2"
"63",0.27027027027027,0,0,"x3"
"64",0.283783783783784,0.0485333333333333,0.00286520424368398,"x1"
"65",0.283783783783784,0,0,"x2"
"66",0.283783783783784,0,0,"x3"
"67",0.297297297297297,0.0499555555555556,0.00290470876030065,"x1"
"68",0.297297297297297,0,0,"x2"
"69",0.297297297297297,0,0,"x3"
"70",0.310810810810811,0.0549333333333333,0.00303800116223289,"x1"
"71",0.310810810810811,0,0,"x2"
"72",0.310810810810811,0,0,"x3"
"73",0.324324324324324,0.0592,0.00314664858751868,"x1"
"74",0.324324324324324,0,0,"x2"
"75",0.324324324324324,0,0,"x3"
"76",0.337837837837838,0.0592,0.00314664858751868,"x1"
"77",0.337837837837838,0,0,"x2"
"78",0.337837837837838,0,0,"x3"
"79",0.351351351351351,0.0606222222222222,0.00318181411273678,"x1"
"80",0.351351351351351,0.000355555555555556,0.000251371044315846,"x2"
"81",0.351351351351351,0.000355555555555556,0.000251371044315846,"x3"
"82",0.364864864864865,0.0663111111111111,0.00331766846255542,"x1"
"83",0.364864864864865,0.0108444444444444,0.00138093961371787,"x2"
"84",0.364864864864865,0.0108444444444444,0.00138093961371787,"x3"
"85",0.378378378378378,0.0691555555555556,0.00338291300354809,"x1"
"86",0.378378378378378,0.0295111111111111,0.0022564556447707,"x2"
"87",0.378378378378378,0.0295111111111111,0.0022564556447707,"x3"
"88",0.391891891891892,0.0712888888888889,0.00343075717486198,"x1"
"89",0.391891891891892,0.0542222222222222,0.00301940900293805,"x2"
"90",0.391891891891892,0.0542222222222222,0.00301940900293805,"x3"
"91",0.405405405405405,0.0748444444444444,0.00350853571432735,"x1"
"92",0.405405405405405,0.096,0.00392788322976469,"x2"
"93",0.405405405405405,0.096,0.00392788322976469,"x3"
"94",0.418918918918919,0.0762666666666667,0.00353899074683346,"x1"
"95",0.418918918918919,0.163555555555556,0.00493162377230361,"x2"
"96",0.418918918918919,0.163555555555556,0.00493162377230361,"x3"
"97",0.432432432432432,0.0769777777777778,0.00355408246027448,"x1"
"98",0.432432432432432,0.236266666666667,0.00566383817861883,"x2"
"99",0.432432432432432,0.236266666666667,0.00566383817861883,"x3"
"100",0.445945945945946,0.0826666666666667,0.00367170293857439,"x1"
"101",0.445945945945946,0.308088888888889,0.00615604671749075,"x2"
"102",0.445945945945946,0.308088888888889,0.00615604671749075,"x3"
"103",0.459459459459459,0.0862222222222222,0.0037425588541005,"x1"
"104",0.459459459459459,0.3664,0.00642427396676076,"x2"
"105",0.459459459459459,0.3664,0.00642427396676076,"x3"
"106",0.472972972972973,0.0876444444444444,0.0037703615105768,"x1"
"107",0.472972972972973,0.414933333333333,0.00656947367717245,"x2"
"108",0.472972972972973,0.414933333333333,0.00656947367717245,"x3"
"109",0.486486486486487,0.0890666666666667,0.00379786596347781,"x1"
"110",0.486486486486487,0.442666666666667,0.00662269349553507,"x2"
"111",0.486486486486487,0.442666666666667,0.00662269349553507,"x3"
"112",0.5,0.0933333333333333,0.00387865319631492,"x1"
"113",0.5,0.4528,0.00663689565986991,"x2"
"114",0.5,0.4528,0.00663689565986991,"x3"
"115",0.513513513513514,0.0933333333333333,0.00387865319631492,"x1"
"116",0.513513513513514,0.442666666666667,0.00662269349553507,"x2"
"117",0.513513513513514,0.442666666666667,0.00662269349553507,"x3"
"118",0.527027027027027,0.0983111111111111,0.00396979790234459,"x1"
"119",0.527027027027027,0.414933333333333,0.00656947367717245,"x2"
"120",0.527027027027027,0.414933333333333,0.00656947367717245,"x3"
"121",0.540540540540541,0.101155555555556,0.00402046120374383,"x1"
"122",0.540540540540541,0.3664,0.00642427396676076,"x2"
"123",0.540540540540541,0.3664,0.00642427396676076,"x3"
"124",0.554054054054054,0.104,0.0040701405927123,"x1"
"125",0.554054054054054,0.308088888888889,0.00615604671749075,"x2"
"126",0.554054054054054,0.308088888888889,0.00615604671749075,"x3"
"127",0.567567567567568,0.106844444444444,0.00411887167150967,"x1"
"128",0.567567567567568,0.236266666666667,0.00566383817861883,"x2"
"129",0.567567567567568,0.236266666666667,0.00566383817861883,"x3"
"130",0.581081081081081,0.106844444444444,0.00411887167150967,"x1"
"131",0.581081081081081,0.163555555555556,0.00493162377230361,"x2"
"132",0.581081081081081,0.163555555555556,0.00493162377230361,"x3"
"133",0.594594594594595,0.1104,0.00417850244306099,"x1"
"134",0.594594594594595,0.096,0.00392788322976469,"x2"
"135",0.594594594594595,0.096,0.00392788322976469,"x3"
"136",0.608108108108108,0.113244444444444,0.0042252182638568,"x1"
"137",0.608108108108108,0.0542222222222222,0.00301940900293805,"x2"
"138",0.608108108108108,0.0542222222222222,0.00301940900293805,"x3"
"139",0.621621621621622,0.116088888888889,0.00427108643509785,"x1"
"140",0.621621621621622,0.0295111111111111,0.0022564556447707,"x2"
"141",0.621621621621622,0.0295111111111111,0.0022564556447707,"x3"
"142",0.635135135135135,0.119644444444444,0.00432727065857195,"x1"
"143",0.635135135135135,0.0108444444444444,0.00138093961371787,"x2"
"144",0.635135135135135,0.0108444444444444,0.00138093961371787,"x3"
"145",0.648648648648649,0.121066666666667,0.00434939646160785,"x1"
"146",0.648648648648649,0.000355555555555556,0.000251371044315846,"x2"
"147",0.648648648648649,0.000355555555555556,0.000251371044315846,"x3"
"148",0.662162162162162,0.124622222222222,0.00440386747102271,"x1"
"149",0.662162162162162,0,0,"x2"
"150",0.662162162162162,0,0,"x3"
"151",0.675675675675676,0.133155555555556,0.0045299036748208,"x1"
"152",0.675675675675676,0,0,"x2"
"153",0.675675675675676,0,0,"x3"
"154",0.689189189189189,0.136,0.00457051419426742,"x1"
"155",0.689189189189189,0,0,"x2"
"156",0.689189189189189,0,0,"x3"
"157",0.702702702702703,0.140977777777778,0.00463998168484158,"x1"
"158",0.702702702702703,0,0,"x2"
"159",0.702702702702703,0,0,"x3"
"160",0.716216216216216,0.147377777777778,0.00472642817254565,"x1"
"161",0.716216216216216,0,0,"x2"
"162",0.716216216216216,0,0,"x3"
"163",0.72972972972973,0.149511111111111,0.00475455409785294,"x1"
"164",0.72972972972973,0,0,"x2"
"165",0.72972972972973,0,0,"x3"
"166",0.743243243243243,0.152355555555556,0.00479153587525918,"x1"
"167",0.743243243243243,0,0,"x2"
"168",0.743243243243243,0,0,"x3"
"169",0.756756756756757,0.1552,0.00482793648121707,"x1"
"170",0.756756756756757,0,0,"x2"
"171",0.756756756756757,0,0,"x3"
"172",0.77027027027027,0.158044444444444,0.00486376896426248,"x1"
"173",0.77027027027027,0.000711111111111111,0.000355429113319852,"x2"
"174",0.77027027027027,0.000711111111111111,0.000355429113319852,"x3"
"175",0.783783783783784,0.162311111111111,0.00491647957738484,"x1"
"176",0.783783783783784,0.0096,0.0013001087134031,"x2"
"177",0.783783783783784,0.0096,0.0013001087134031,"x3"
"178",0.797297297297297,0.163733333333333,0.00493377887877957,"x1"
"179",0.797297297297297,0.0248888888888889,0.00207715326984967,"x2"
"180",0.797297297297297,0.0248888888888889,0.00207715326984967,"x3"
"181",0.810810810810811,0.170844444444444,0.00501830640306138,"x1"
"182",0.810810810810811,0.0437333333333333,0.00272668227832169,"x2"
"183",0.810810810810811,0.0437333333333333,0.00272668227832169,"x3"
"184",0.824324324324324,0.172977777777778,0.00504304081412685,"x1"
"185",0.824324324324324,0.0634666666666667,0.00325067237869033,"x2"
"186",0.824324324324324,0.0634666666666667,0.00325067237869033,"x3"
"187",0.837837837837838,0.177244444444444,0.00509167252779629,"x1"
"188",0.837837837837838,0.0945777777777778,0.00390174483426514,"x2"
"189",0.837837837837838,0.0945777777777778,0.00390174483426514,"x3"
"190",0.851351351351351,0.180088888888889,0.00512348633018407,"x1"
"191",0.851351351351351,0.129244444444444,0.00447293725071502,"x2"
"192",0.851351351351351,0.129244444444444,0.00447293725071502,"x3"
"193",0.864864864864865,0.182933333333333,0.00515482477579363,"x1"
"194",0.864864864864865,0.158044444444444,0.00486376896426248,"x2"
"195",0.864864864864865,0.158044444444444,0.00486376896426248,"x3"
"196",0.878378378378378,0.185777777777778,0.00518569648272765,"x1"
"197",0.878378378378378,0.174755555555556,0.00506343846909543,"x2"
"198",0.878378378378378,0.174755555555556,0.00506343846909543,"x3"
"199",0.891891891891892,0.1936,0.00526825360057771,"x1"
"200",0.891891891891892,0.174755555555556,0.00506343846909543,"x2"
"201",0.891891891891892,0.174755555555556,0.00506343846909543,"x3"
"202",0.905405405405405,0.202844444444444,0.00536156819186276,"x1"
"203",0.905405405405405,0.160533333333333,0.00489466616221231,"x2"
"204",0.905405405405405,0.160533333333333,0.00489466616221231,"x3"
"205",0.918918918918919,0.209955555555556,0.00543035452490148,"x1"
"206",0.918918918918919,0.128355555555556,0.00445980382056989,"x2"
"207",0.918918918918919,0.128355555555556,0.00445980382056989,"x3"
"208",0.932432432432432,0.209955555555556,0.00543035452490148,"x1"
"209",0.932432432432432,0.0899555555555556,0.00381490768387498,"x2"
"210",0.932432432432432,0.0899555555555556,0.00381490768387498,"x3"
"211",0.945945945945946,0.214222222222222,0.00547042247774777,"x1"
"212",0.945945945945946,0.0581333333333333,0.00311993871418124,"x2"
"213",0.945945945945946,0.0581333333333333,0.00311993871418124,"x3"
"214",0.95945945945946,0.214222222222222,0.00547042247774777,"x1"
"215",0.95945945945946,0.0332444444444444,0.00239032313419568,"x2"
"216",0.95945945945946,0.0332444444444444,0.00239032313419568,"x3"
"217",0.972972972972973,0.214222222222222,0.00547042247774777,"x1"
"218",0.972972972972973,0.0101333333333333,0.00133537502939654,"x2"
"219",0.972972972972973,0.0101333333333333,0.00133537502939654,"x3"
"220",0.986486486486487,0.215644444444444,0.00548358225209586,"x1"
"221",0.986486486486487,0,0,"x2"
"222",0.986486486486487,0,0,"x3"
"223",1,0.224177777777778,0.00556052917910829,"x1"
"224",1,0,0,"x2"
"225",1,0,0,"x3"
