"x1","x2","x3","f1","f2","order","f1.norm","f2.norm","theta","dist","rad"
0.182244391153134,0.508621472281003,0.498886648020522,0.182244391153134,0.580440542591276,23,0.182244391153134,0.580440542591276,80.6321820803938,0.00532835951651378,0.608378370416332
0.11371184745183,0.50791707433526,0.498169903361813,0.11371184745183,0.669568905850936,24,0.11371184745183,0.669568905850936,89.2905645885638,0,0.679156023262201
0.30118074255694,0.502073582780535,0.495018028324895,0.30118074255694,0.453812362859603,25,0.30118074255694,0.453812362859603,62.6989369439339,0.00182838118972506,0.544660904023197
0.842395268287324,0.50063678637529,0.506970801038517,0.842395268287324,0.0854574369921352,26,0.842395268287324,0.0854574369921352,6.43621969165752,0,0.846718820843223
0.463004294330159,0.504252226816961,0.496835265010317,0.463004294330159,0.321847759510089,27,0.463004294330159,0.321847759510089,38.6714311116877,0,0.5638784947751
0.695358369404888,0.497466413758205,0.504488323135102,0.695358369404888,0.168033634932193,28,0.695358369404888,0.168033634932193,15.0945679476341,0,0.715373024631171
0.238612023433667,0.500646625670602,0.49718417225992,0.238612023433667,0.512300484572701,29,0.238612023433667,0.512300484572701,72.2505649131047,0,0.565143773052958
0.0233482542922654,0.509351321608177,0.499826702484913,0.0233482542922654,0.857170704446471,30,0.0233482542922654,0.857170704446471,98.2663563056999,0.00427981176531234,0.857488634058642
1,0.523086308246139,0.485433470182802,1,0.0466393628795951,31,1,0.0466393628795951,2.96700399890963,0.083573702712494,1.00108702427402
0,0.513286610722211,0.501528416287525,0,1.02203297585255,32,0,1.02203297585255,100,0.0220329758525499,1.02203297585255
0.402303285246178,0.493111260138464,0.493426980064049,0.402303285246178,0.37338198691307,33,0.402303285246178,0.37338198691307,47.6274725946153,0.00520946138963896,0.548873429372401
1,0.503387913596514,0.496957863544824,1,0.00128202364429457,34,1,0.00128202364429457,0.0816161153457555,0.00250476381431564,1.00000082179197
0.0795617821403306,0.499205911620353,0.522839379859339,0.0795617821403306,0.772939358926423,35,0.0795617821403306,0.772939358926423,93.4700124116796,0.0458982494407991,0.77702337786899
0.767725016149417,0.499549833740209,0.509223358574189,0.767725016149417,0.129725815461404,36,0.767725016149417,0.129725815461404,10.6565771066557,0,0.778608044922957
0.0824793491046921,0.501378451799266,0.50154390071686,0.0824793491046921,0.713261324361733,37,0.0824793491046921,0.713261324361733,92.6708768785623,0,0.718014317307801
0.00959912255399893,0.499669493975464,0.478981530264983,0.00959912255399893,0.953540616035982,38,0.00959912255399893,0.953540616035982,99.3591479278429,0,0.953588931135469
0.564867542451831,0.497724929291735,0.49816706132528,0.564867542451831,0.249081991014454,39,0.564867542451831,0.249081991014454,26.4393229935108,0,0.617346886898521
0.0371651316567738,0.497713941791948,0.503325536452793,0.0371651316567738,0.809036283213598,40,0.0371651316567738,0.809036283213598,97.0775802949148,0,0.809889470586659
0.142078709322443,0.503132419317636,0.504566656296024,0.142078709322443,0.626142794892838,41,0.142078709322443,0.626142794892838,85.7949345473065,0.00232012644328117,0.642060090053062
0.620641127125267,0.500809935116278,0.498607632467405,0.620641127125267,0.212386613559136,42,0.620641127125267,0.212386613559136,20.9902362490746,0,0.655975214698269
0.363479863214119,0.499847076911483,0.498525470402723,0.363479863214119,0.397296861521961,43,0.363479863214119,0.397296861521961,52.8279528961263,0,0.538481575485508
0.41604577498984,0.500500905881147,0.499354103721459,0.41604577498984,0.355039849192884,44,0.41604577498984,0.355039849192884,44.973729776738,0,0.546943672969898
0.969744907248431,0.501437347656988,0.501081707642394,0.969744907248431,0.0154468144995877,45,0.969744907248431,0.0154468144995877,1.01396933309154,0,0.969867923591894
0.160522652193469,0.50405068783855,0.500263345467195,0.160522652193469,0.600975765883688,46,0.160522652193469,0.600975765883688,83.3835836461756,0.00112166960965454,0.622044526578854
0.199490360330929,0.50308303651153,0.498229320003184,0.199490360330929,0.554570146207651,47,0.199490360330929,0.554570146207651,78.0169907680734,0,0.589359356360565
0.865028288961478,0.495975792893067,0.50337806330806,0.865028288961478,0.071757471705211,48,0.865028288961478,0.071757471705211,5.26894568451183,0.00237103383786652,0.86799946742446
0.0969104952990141,0.502968072676075,0.50379501674482,0.0969104952990141,0.691117992079728,49,0.0969104952990141,0.691117992079728,91.1309669598319,0,0.697879447380001
0.320560765314128,0.498658290165709,0.499532654926111,0.320560765314128,0.433998036157418,50,0.320560765314128,0.433998036157418,59.499540460029,0,0.53954934866727
0.715942025546247,0.499734825312321,0.500271750363974,0.715942025546247,0.153876707709685,51,0.715942025546247,0.153876707709685,13.4777690692595,0,0.732291625733106
0.477049304676298,0.498204402461744,0.500891450421633,0.477049304676298,0.309637684025518,52,0.477049304676298,0.309637684025518,36.6514811573292,0,0.568727996902584
0.125888919814119,0.502602343376855,0.500605051249232,0.125888919814119,0.645917539358536,53,0.125888919814119,0.645917539358536,87.7459396788191,0,0.658071035514367
0.0106337981234005,0.502943454784394,0.494111835902383,0.0106337981234005,0.901957781159244,54,0.0106337981234005,0.901957781159244,99.2494801138517,0,0.902020463546274
0.91783282714296,0.499878872335083,0.500718149066575,0.91783282714296,0.0419982389622113,55,0.91783282714296,0.0419982389622113,2.91101727617535,0,0.918793203423472
0.281081322601717,0.498089429819113,0.496680890846039,0.281081322601717,0.471161413032567,56,0.281081322601717,0.471161413032567,65.7565726687757,0.000915731253069985,0.548634474897792
0.520159630108543,0.498927032513732,0.500100735907499,0.520159630108543,0.278870868738758,57,0.520159630108543,0.278870868738758,31.329884691152,0,0.59019912082768
0.04458044996954,0.496798772941584,0.495582719339254,0.04458044996954,0.792148995697336,58,0.04458044996954,0.792148995697336,96.4210154469619,0,0.79340245014985
1,0.502055879161861,0.501625853694333,1,0.000424695908774092,59,1,0.000424695908774092,0.0270369796513978,0.000831144551907359,1.0000000901833
0.779157232206845,0.500752012863249,0.499703150684491,0.779157232206845,0.117346306729089,60,0.779157232206845,0.117346306729089,9.5163994759083,0,0.787944254502302
0.673406908859185,0.497370122992113,0.498661151315911,0.673406908859185,0.180021154241635,61,0.673406908859185,0.180021154241635,16.6298194759556,0,0.697054144865213
0.0677605992518424,0.501472959375574,0.498001435134614,0.0677605992518424,0.740354115103275,62,0.0677605992518424,0.740354115103275,94.1895524235119,0,0.743448528521862
0.822096348527859,0.499554208579236,0.498925636162478,0.822096348527859,0.093396142586584,63,0.822096348527859,0.093396142586584,7.20158824900216,0,0.827384581505416
0.252450697876795,0.500998368888959,0.499702066056161,0.252450697876795,0.497655756632689,64,0.252450697876795,0.497655756632689,70.1136014436572,0,0.558025632895242
0.864541040972626,0.501109290479731,0.500134891306916,0.864541040972626,0.0702756106882001,65,0.864541040972626,0.0702756106882001,5.16351364315099,0,0.867392571436735
0.218195381024201,0.501831832033239,0.499258654305762,0.218195381024201,0.533256115737275,66,0.218195381024201,0.533256115737275,75.274245134612,0,0.576169514354502
0.582569093506723,0.497599282363473,0.498581712104772,0.582569093506723,0.237332231873392,67,0.582569093506723,0.237332231873392,24.6282672914193,0,0.629057498957965
1,0.499128726145793,0.500625591146985,1,7.11129525504309e-05,68,1,7.11129525504309e-05,0.00452719115887278,0.000139266859459419,1.00000000252853
0.0539474973110409,0.501425366786774,0.497820791882953,0.0539474973110409,0.768474830445145,69,0.0539474973110409,0.768474830445145,95.5382023091519,0,0.770366080181247
0.639619516554286,0.49922141008419,0.498585937789887,0.639619516554286,0.20043115510893,70,0.639619516554286,0.20043115510893,19.332114238298,0,0.670287829141659
0.341395249832613,0.499766603093833,0.500523971673691,0.341395249832613,0.415738409498683,71,0.341395249832613,0.415738409498683,56.2310129806029,0,0.537949014071749
1,0.500151836906436,0.500340107167512,1,8.57475929674497e-06,72,1,8.57475929674497e-06,0.000545886131146679,3.67632591036227e-11,1.00000000003676
0.401504035612236,0.499932546315564,0.499718981544918,0.401504035612236,0.366363592800275,73,0.401504035612236,0.366363592800275,47.0886254213487,0,0.543532678633435
0.179324546078623,0.501363703474422,0.499671556279684,0.179324546078623,0.576724435910644,74,0.179324546078623,0.576724435910644,80.8084839891729,0,0.603960568085992
0.438956780107648,0.499332954468442,0.499636107865032,0.438956780107648,0.337509595337718,75,0.438956780107648,0.337509595337718,41.7292590792648,0,0.553710918934695
0.540793223618043,0.500046984024056,0.501961670292607,0.540793223618043,0.264914518274416,76,0.540793223618043,0.264914518274416,28.9983530132081,0,0.60219350104743
0.942736668997776,0.49998930989908,0.500200317114519,0.942736668997776,0.0290562845461397,77,0.942736668997776,0.0290562845461397,1.96151819342736,0,0.943184337626876
0.299065965126028,0.500179762137018,0.501272124907876,0.299065965126028,0.453279013636346,78,0.299065965126028,0.453279013636346,62.870927392402,0,0.543049091427194
0.385625615255584,0.499738715992675,0.499495198280647,0.385625615255584,0.379039926704264,79,0.385625615255584,0.379039926704264,49.451724229872,0,0.540720242988203
1,0.499965505754388,0.499993898433743,1,7.58459789007387e-08,80,1,7.58459789007387e-08,4.82850498227846e-06,2.88657986402541e-15,1
0.0222660937911193,0.503732564935157,0.49442267749629,0.0222660937911193,0.855931845001482,81,0.0222660937911193,0.855931845001482,98.3442794626502,0,0.856221409578361
0.151116038635967,0.480781639303696,0.513241728024141,0.151116038635967,0.665380195129566,82,0.151116038635967,0.665380195129566,85.7827484275975,0.0426940556324598,0.682324601054136
0.10789506700116,0.496260416793481,0.499601158039716,0.10789506700116,0.672987136510034,83,0.10789506700116,0.672987136510034,89.8796667983456,0,0.681581272770284
0.891354518146171,0.499306833022767,0.499530474518702,0.891354518146171,0.0559300130258258,84,0.891354518146171,0.0559300130258258,3.98938153686935,0,0.89310752061365
0.263272252101686,0.498218348539157,0.513469114118127,0.263272252101686,0.503835079565721,85,0.263272252101686,0.503835079565721,69.3458739950983,0.0111887396673856,0.568473452438801
0.459833812301953,0.50048380989542,0.499776113593072,0.459833812301953,0.321912748579311,86,0.459833812301953,0.321912748579311,38.882724372091,0,0.561315377158006
1,0.50000679881484,0.499942942647132,1,2.04082217491046e-07,87,1,2.04082217491046e-07,1.29922774843419e-05,2.08721928629529e-14,1.00000000000002
0.141756572852384,0.500810185795366,0.499285896947191,0.141756572852384,0.623611299328872,88,0.141756572852384,0.623611299328872,85.7704427927713,0,0.639520115866184
0.564066552100766,0.499173522225223,0.498951679864485,0.564066552100766,0.249093929981092,89,0.564066552100766,0.249093929981092,26.4738167965009,0,0.61661889457936
0.0667722443039467,0.496038105671971,0.500735261175993,0.0667722443039467,0.743344232127365,90,0.0667722443039467,0.743344232127365,94.2967540829529,0,0.746337175843739
0.742517575213038,0.499200251755926,0.501995171588324,0.742517575213038,0.138630495297078,91,0.742517575213038,0.138630495297078,11.7506140979956,0,0.755348107647436
0.280314840489723,0.499863169732563,0.501029924779528,0.280314840489723,0.470650442223395,92,0.280314840489723,0.470650442223395,65.802646749695,0,0.547803111130136
0.19922607882261,0.500207320976843,0.505109852325902,0.19922607882261,0.556163313548473,93,0.19922607882261,0.556163313548473,78.1019008706542,0,0.590769550518855
0.563685769020662,0.50095706097717,0.500747818324725,0.563685769020662,0.249323810274339,94,0.563685769020662,0.249323810274339,26.5114246536026,0,0.61636353604519
0.438963453815256,0.499444169184454,0.501822036240323,0.438963453815256,0.337756810060173,95,0.438963453815256,0.337756810060173,41.7513176989428,0.00020746221123491,0.553866930342878
0.280245793285455,0.500670427123335,0.499192758515609,0.280245793285455,0.470717625788756,96,0.280245793285455,0.470717625788756,65.8135355908641,0,0.547825508608715
1,0.500007418729732,0.500011192153444,1,1.11444623793057e-08,97,1,1.11444623793057e-08,7.09478510307267e-07,0,1
1,0.499997235097132,0.500014296207287,1,1.31053471512627e-08,98,1,1.31053471512627e-08,8.34312312023499e-07,0,1
0.160267441924965,0.501244597203069,0.499457196556801,0.160267441924965,0.599848127109805,99,0.160267441924965,0.599848127109805,83.3790282549031,0,0.620889224047505
1,0.499994786006689,0.499991281332381,1,6.3788499741203e-09,100,1,6.3788499741203e-09,4.06090201849142e-07,0,1
0.358353981748223,0.353851553285494,0.96770819555968,0.358353981748223,2.16023881588503,101,0.358353981748223,2.16023881588503,89.534652976803,1.5096083671015,2.18976010510082
0.542717858683318,0.610205726698041,0.436753157526255,0.542717858683318,1.42592228866453,102,0.542717858683318,1.42592228866453,76.8475109378165,0.942182407487126,1.52571198050094
0.566023831954226,0.677281820913777,0.826690732035786,0.566023831954226,2.14404561119796,103,0.566023831954226,2.14404561119796,83.5682528282427,1.59520982418125,2.21750187400989
0.657303918385878,0.563485178397968,0.446720514213666,0.657303918385878,0.704826932205051,104,0.657303918385878,0.704826932205051,52.2201849297475,0.424986552702946,0.963757980764368
0.850942102493718,0.16506218444556,0.159000145969912,0.850942102493718,0.65183293190378,105,0.850942102493718,0.65183293190378,41.6139927954376,0.517915459318586,1.07190887341728
0.491567548597232,0.403534930665046,0.275590376695618,0.491567548597232,2.50455215240658,106,0.491567548597232,2.50455215240658,87.6619194943921,1.8950890561251,2.55233621197489
0.4666155022569,0.46874632476829,0.419309974182397,0.4666155022569,0.899419097509556,107,0.4666155022569,0.899419097509556,69.533191703987,0.455796695995876,1.01325452869028
0.563976193778217,0.973834668286145,0.448822516016662,0.563976193778217,0.91107252230756,108,0.563976193778217,0.91107252230756,64.7127537978621,0.525613932420286,1.07150468410195
0.721206409856677,0.265749508515,0.0946825197897851,0.721206409856677,1.46657164946708,109,0.721206409856677,1.46657164946708,70.9041383432674,1.07374623846893,1.63431058512113
0.255463108187541,0.397770766867325,0.0319766527973115,0.255463108187541,1.79424969045141,110,0.255463108187541,1.79424969045141,90.9963984785728,1.11626831202529,1.8123447109559
0.0713077178224921,0.430015718797222,0.880191915202886,0.0713077178224921,1.2901171655682,111,0.0713077178224921,1.2901171655682,96.4848340668406,0.497114531794024,1.29208633284111
0.0686723138205707,0.724696327699348,0.34302531904541,0.0686723138205707,4.15505053290902,112,0.0686723138205707,4.15505053290902,98.9479268068286,3.26940947414814,4.15561798264867
0.374436220386997,0.175802869722247,0.987601254833862,0.374436220386997,1.54957470069038,113,0.374436220386997,1.54957470069038,84.9061750496737,0.961616067865106,1.59417195940632
0.0292853401042521,0.92932921089232,0.87221071915701,0.0292853401042521,1.08522809942927,114,0.0292853401042521,1.08522809942927,98.2824713969365,0.23179316318349,1.08562316617503
0.338693527271971,0.694910579128191,0.789110729470849,0.338693527271971,3.00509096723246,115,0.338693527271971,3.00509096723246,92.8550280799683,2.30313359156468,3.02411723098792
0.545560315949842,0.118780099786818,0.830072663025931,0.545560315949842,0.702478116792717,116,0.545560315949842,0.702478116792717,57.962535834739,0.35082581262887,0.889444524920995
0.82154725282453,0.892563420813531,0.537453178316355,0.82154725282453,0.215212283811721,117,0.82154725282453,0.215212283811721,16.3103772686661,0.148513385265792,0.849268047042269
0.542649247916415,0.600605074781924,0.0947877499274909,0.542649247916415,1.00006153146683,118,0.542649247916415,1.00006153146683,68.3500447432849,0.581354120394874,1.13780106916105
0.46917168982327,0.65270342794247,0.745502735255286,0.46917168982327,3.05757798100618,119,0.46917168982327,3.05757798100618,90.3069579103204,2.40633401608327,3.09336470278974
0.372004362288862,0.837531049735844,0.166266956366599,0.372004362288862,1.13345907554239,120,0.372004362288862,1.13345907554239,79.8111365394537,0.594038946631464,1.19294455926978
0.43660966376774,0.582218402763829,0.44607269554399,0.43660966376774,1.11513089189976,121,0.43660966376774,1.11513089189976,76.2422851282658,0.616923846680154,1.19755789194699
0.0341615350916982,0.0858866055496037,0.243238912662491,0.0341615350916982,2.40761657226639,122,0.0341615350916982,2.40761657226639,99.0967644247591,1.51391849911919,2.40785891811202
0.256052525481209,0.230335561092943,0.381094194017351,0.256052525481209,2.79012129659876,123,0.256052525481209,2.79012129659876,94.1739886131684,2.05866920824089,2.80184577475978
0.724446286214516,0.996766695287079,0.947678118245676,0.724446286214516,1.02978320542055,124,0.724446286214516,1.02978320542055,60.9709381069081,0.718192740112394,1.25907738911325
0.910098993452266,0.900698350742459,0.635852752951905,0.910098993452266,1.04673997693682,125,0.910098993452266,1.04673997693682,54.4381466286182,0.849025584065809,1.38706335731304
0.258992473827675,0.15217492589727,0.601990486495197,0.258992473827675,1.59619493064563,126,0.258992473827675,1.59619493064563,89.7596948580171,0.935988762293208,1.61706999171903
0.601900163572282,0.223274900345132,0.0420898122247308,0.601900163572282,1.51337019079617,127,0.601900163572282,1.51337019079617,75.9013452967941,1.04963370320654,1.6286722019175
0.912056072149426,0.299159115646034,0.246576984878629,0.912056072149426,2.62500198704908,128,0.912056072149426,2.62500198704908,78.7113707954236,2.1853391991984,2.77893535562745
0.0670880284160376,0.69942598650232,0.0423641905654222,0.0670880284160376,2.96410582330151,129,0.0670880284160376,2.96410582330151,98.5593539111079,2.09820384725359,2.9648649438527
0.880531278671697,0.0220591940451413,0.0845716677140445,0.880531278671697,0.534461976442079,130,0.880531278671697,0.534461976442079,34.7297505822847,0.45441680490993,1.03004123071923
0.628359373193234,0.518396771280095,0.277833938365802,0.628359373193234,1.62230105854061,131,0.628359373193234,1.62230105854061,76.4747990373151,1.15800345771546,1.73974027556466
0.38634247914888,0.897997091989964,0.330750651657581,0.38634247914888,1.86838412541209,132,0.38634247914888,1.86838412541209,87.018992560178,1.25686207403431,1.90790978594031
0.697008621646091,0.0293771554715931,0.0527876801788807,0.697008621646091,0.765082446209584,133,0.697008621646091,0.765082446209584,52.9619132116237,0.496542991695291,1.03497447705102
0.556930967373773,0.90799972624518,0.214044061489403,0.556930967373773,1.15974368049382,134,0.556930967373773,1.15974368049382,71.4986624916866,0.723990795215404,1.28653702117943
0.818363591795787,0.361889227759093,0.406799705931917,0.818363591795787,1.78020063276683,135,0.818363591795787,1.78020063276683,72.5684619487418,1.3930707850859,1.95929407218016
0.213757345220074,0.460363014834002,0.237575673265383,0.213757345220074,1.99346475397649,136,0.213757345220074,1.99346475397649,93.1995707308791,1.27827041430685,2.00489249786169
