"","x","prob","var","cond"
"56",0.102040816326531,0.0469323570258964,"x2",0
"57",0.122448979591837,0.0354430409853213,"x2",0
"58",0.142857142857143,0.0227884374781623,"x2",0
"59",0.163265306122449,0.0140564036842433,"x2",0
"60",0.183673469387755,0.00397977743311093,"x2",0
"61",0.204081632653061,0.000913380798192716,"x2",0
"62",0.224489795918367,0.000711860778928687,"x2",0
"63",0.244897959183673,0.00040612908296353,"x2",0
"64",0.26530612244898,0.000299646499322625,"x2",0
"65",0.285714285714286,4.21134166335984e-05,"x2",0
"66",0.306122448979592,4.78396639635856e-05,"x2",0
"67",0.326530612244898,2.01940626030393e-05,"x2",0
"68",0.346938775510204,1.97426975779487e-06,"x2",0
"69",0.36734693877551,5.79229551310147e-07,"x2",0
"70",0.387755102040816,3.47995285230462e-07,"x2",0
"71",0.408163265306122,9.35419747771432e-09,"x2",0
"72",0.428571428571429,5.1634380772942e-09,"x2",0
"73",0.448979591836735,1.56398883106921e-09,"x2",0
"74",0.469387755102041,1.75937149682929e-09,"x2",0
"75",0.489795918367347,2.56455738922049e-09,"x2",0
"76",0.510204081632653,2.38522709135707e-09,"x2",0
"77",0.530612244897959,2.68461330751915e-09,"x2",0
"78",0.551020408163265,2.75072502922366e-09,"x2",0
"79",0.571428571428571,3.00038738738703e-09,"x2",0
"80",0.591836734693878,3.42533793380041e-09,"x2",0
"81",0.612244897959184,3.36146016490397e-09,"x2",0
"82",0.63265306122449,3.75054416800349e-09,"x2",0
"83",0.653061224489796,3.35913587038305e-09,"x2",0
"84",0.673469387755102,3.30672460717281e-09,"x2",0
"85",0.693877551020408,4.36756182825457e-09,"x2",0
"86",0.714285714285714,4.2642475780481e-09,"x2",0
"87",0.73469387755102,4.9262837761091e-09,"x2",0
"88",0.755102040816326,4.66083007212865e-09,"x2",0
"89",0.775510204081633,4.15788888499807e-09,"x2",0
"90",0.795918367346939,4.31975406585639e-09,"x2",0
"91",0.816326530612245,5.60104192837335e-09,"x2",0
"92",0.836734693877551,6.14379780715332e-09,"x2",0
"93",0.857142857142857,5.23691555342599e-09,"x2",0
"94",0.877551020408163,3.78283773042777e-09,"x2",0
"95",0.897959183673469,5.41122407745161e-09,"x2",0
"96",0.918367346938775,7.27449456188672e-09,"x2",0
"97",0.938775510204082,7.05308341875781e-09,"x2",0
"98",0.959183673469388,8.59203201915411e-09,"x2",0
"99",0.979591836734694,9.93598746863066e-09,"x2",0
"100",1,1.23063881584707e-08,"x2",0
"101",0,3.10251268320704e-156,"x1",1
"102",0.0204081632653061,0.00618334566129419,"x1",1
"103",0.0408163265306122,0.0177980474093791,"x1",1
"104",0.0612244897959184,0.0275766891068968,"x1",1
"105",0.0816326530612245,0.0237747458685948,"x1",1
"106",0.102040816326531,0.0286460613885252,"x1",1
"107",0.122448979591837,0.0485705924884098,"x1",1
"108",0.142857142857143,0.0642484412920001,"x1",1
"109",0.163265306122449,0.0615850730728105,"x1",1
"110",0.183673469387755,0.0746360288664622,"x1",1
"111",0.204081632653061,0.0714833061623521,"x1",1
"112",0.224489795918367,0.0779418875590982,"x1",1
"113",0.244897959183673,0.0859419758853395,"x1",1
"114",0.26530612244898,0.11016534065229,"x1",1
"115",0.285714285714286,0.0987634045277378,"x1",1
"116",0.306122448979592,0.120179031362416,"x1",1
"117",0.326530612244898,0.1201636646667,"x1",1
"118",0.346938775510204,0.110253624207145,"x1",1
"119",0.36734693877551,0.116994263574405,"x1",1
"120",0.387755102040816,0.11332899264687,"x1",1
"121",0.408163265306122,0.131431167679257,"x1",1
"122",0.428571428571429,0.129110374392833,"x1",1
"123",0.448979591836735,0.129309800737385,"x1",1
"124",0.469387755102041,0.1209980413494,"x1",1
"125",0.489795918367347,0.123951954440693,"x1",1
"126",0.510204081632653,0.139138490667369,"x1",1
"127",0.530612244897959,0.14619426328068,"x1",1
"128",0.551020408163265,0.144695628104614,"x1",1
"129",0.571428571428571,0.148683210732676,"x1",1
"130",0.591836734693878,0.133657549401618,"x1",1
"131",0.612244897959184,0.13871792546386,"x1",1
"132",0.63265306122449,0.153408212048712,"x1",1
"133",0.653061224489796,0.151462601352083,"x1",1
"134",0.673469387755102,0.132924928883471,"x1",1
"135",0.693877551020408,0.142528075750313,"x1",1
"136",0.714285714285714,0.116702012072023,"x1",1
"137",0.73469387755102,0.121392546476104,"x1",1
"138",0.755102040816326,0.119249829046003,"x1",1
"139",0.775510204081633,0.127158050844647,"x1",1
"140",0.795918367346939,0.114550940391052,"x1",1
"141",0.816326530612245,0.099765167159505,"x1",1
"142",0.836734693877551,0.0939692158213646,"x1",1
"143",0.857142857142857,0.069354840417006,"x1",1
"144",0.877551020408163,0.0607287577080065,"x1",1
"145",0.897959183673469,0.0430212700023498,"x1",1
"146",0.918367346938775,0.0339130071109101,"x1",1
"147",0.938775510204082,0.0174177616866916,"x1",1
"148",0.959183673469388,0.00463208643422224,"x1",1
"149",0.979591836734694,0.000206037703482391,"x1",1
"150",1,1.97589749123756e-37,"x1",1
"151",0,1.15164389868021e-38,"x1",2
"152",0.0204081632653061,0.0645991026705491,"x1",2
"153",0.0408163265306122,0.155662769257328,"x1",2
"154",0.0612244897959184,0.198019508954939,"x1",2
"155",0.0816326530612245,0.299054978577966,"x1",2
"156",0.102040816326531,0.413427084152229,"x1",2
"157",0.122448979591837,0.508213849125658,"x1",2
"158",0.142857142857143,0.603650552303181,"x1",2
"159",0.163265306122449,0.685999426151907,"x1",2
"160",0.183673469387755,0.755567936336216,"x1",2
"161",0.204081632653061,0.802073889354896,"x1",2
"162",0.224489795918367,0.830327063498152,"x1",2
"163",0.244897959183673,0.86226958445231,"x1",2
"164",0.26530612244898,0.904347514618705,"x1",2
"165",0.285714285714286,0.90824266981736,"x1",2
"166",0.306122448979592,0.935077298830887,"x1",2
"167",0.326530612244898,0.947418564341556,"x1",2
"168",0.346938775510204,0.952016718634689,"x1",2
"169",0.36734693877551,0.965794808339795,"x1",2
"170",0.387755102040816,0.97410442839157,"x1",2
"171",0.408163265306122,0.981195070712182,"x1",2
"172",0.428571428571429,0.987514138458468,"x1",2
"173",0.448979591836735,0.993372420028512,"x1",2
"174",0.469387755102041,0.996798445469481,"x1",2
"175",0.489795918367347,0.999864604213179,"x1",2
"176",0.510204081632653,0.999779498037191,"x1",2
"177",0.530612244897959,0.999130335586981,"x1",2
"178",0.551020408163265,0.997591578193311,"x1",2
"179",0.571428571428571,0.997818729524287,"x1",2
"180",0.591836734693878,0.997944392958892,"x1",2
"181",0.612244897959184,0.997013686402424,"x1",2
"182",0.63265306122449,0.997390014130546,"x1",2
"183",0.653061224489796,0.992995800537017,"x1",2
"184",0.673469387755102,0.986303427767958,"x1",2
"185",0.693877551020408,0.961754935288688,"x1",2
"186",0.714285714285714,0.939553741963223,"x1",2
"187",0.73469387755102,0.908036291163204,"x1",2
"188",0.755102040816326,0.86180470513693,"x1",2
"189",0.775510204081633,0.822396518714153,"x1",2
"190",0.795918367346939,0.762859752361917,"x1",2
"191",0.816326530612245,0.700236330748667,"x1",2
"192",0.836734693877551,0.621460916924665,"x1",2
"193",0.857142857142857,0.532116305522539,"x1",2
"194",0.877551020408163,0.434181872143536,"x1",2
"195",0.897959183673469,0.33182122578387,"x1",2
"196",0.918367346938775,0.22530670127758,"x1",2
"197",0.938775510204082,0.131303136992412,"x1",2
"198",0.959183673469388,0.0414810142143467,"x1",2
"199",0.979591836734694,0.00207869242551927,"x1",2
"200",1,1.75143789897294e-36,"x1",2
"201",0,0.150404268789668,"x2",1
"202",0.0204081632653061,0.130497590119591,"x2",1
"203",0.0408163265306122,0.126860414410205,"x2",1
"204",0.0612244897959184,0.117191815659256,"x2",1
"205",0.0816326530612245,0.0910369157450511,"x2",1
"206",0.102040816326531,0.0790726257886366,"x2",1
"207",0.122448979591837,0.0513149262185567,"x2",1
"208",0.142857142857143,0.0354157806811941,"x2",1
"209",0.163265306122449,0.0162675910028114,"x2",1
"210",0.183673469387755,0.00378422269562756,"x2",1
"211",0.204081632653061,0.000895777280943446,"x2",1
"212",0.224489795918367,0.000435896115297475,"x2",1
"213",0.244897959183673,0.000289464317442836,"x2",1
"214",0.26530612244898,0.000266856178113012,"x2",1
"215",0.285714285714286,8.10944047006066e-05,"x2",1
"216",0.306122448979592,4.93263286493816e-05,"x2",1
"217",0.326530612244898,2.18744740025337e-05,"x2",1
"218",0.346938775510204,3.32214601983506e-06,"x2",1
"219",0.36734693877551,1.10512611061506e-06,"x2",1
"220",0.387755102040816,3.80096118250643e-08,"x2",1
"221",0.408163265306122,3.48129181469202e-08,"x2",1
"222",0.428571428571429,7.64581832921808e-09,"x2",1
"223",0.448979591836735,2.08369371219579e-09,"x2",1
"224",0.469387755102041,2.15156918097809e-09,"x2",1
"225",0.489795918367347,2.30173794000841e-09,"x2",1
"226",0.510204081632653,2.77859729411374e-09,"x2",1
"227",0.530612244897959,2.86373876778342e-09,"x2",1
"228",0.551020408163265,2.95896571688598e-09,"x2",1
"229",0.571428571428571,3.63383278990046e-09,"x2",1
"230",0.591836734693878,3.43567663490332e-09,"x2",1
"231",0.612244897959184,4.61383340983974e-09,"x2",1
"232",0.63265306122449,4.15455167157181e-09,"x2",1
"233",0.653061224489796,4.90432607246214e-09,"x2",1
"234",0.673469387755102,4.1180219063181e-09,"x2",1
"235",0.693877551020408,4.04032371603056e-09,"x2",1
"236",0.714285714285714,4.12333690983089e-09,"x2",1
"237",0.73469387755102,4.55496863677797e-09,"x2",1
"238",0.755102040816326,4.04906528762219e-09,"x2",1
"239",0.775510204081633,3.17725683667627e-09,"x2",1
"240",0.795918367346939,5.07242663353918e-09,"x2",1
"241",0.816326530612245,3.79128479731881e-09,"x2",1
"242",0.836734693877551,2.95617952493199e-09,"x2",1
"243",0.857142857142857,4.5752482191002e-09,"x2",1
"244",0.877551020408163,3.14678550703593e-09,"x2",1
"245",0.897959183673469,3.19946533205915e-09,"x2",1
"246",0.918367346938775,3.77396578222456e-09,"x2",1
"247",0.938775510204082,2.96308613863222e-09,"x2",1
"248",0.959183673469388,2.62823492626068e-09,"x2",1
"249",0.979591836734694,3.76128021970111e-09,"x2",1
"250",1,3.41810140668851e-09,"x2",1
"251",0,0.803015305209009,"x2",2
"252",0.0204081632653061,0.884074158967862,"x2",2
"253",0.0408163265306122,0.942315085781018,"x2",2
"254",0.0612244897959184,0.95716181395112,"x2",2
"255",0.0816326530612245,0.910588872655437,"x2",2
"256",0.102040816326531,0.772540491451759,"x2",2
"257",0.122448979591837,0.567233698991172,"x2",2
"258",0.142857142857143,0.372011977546551,"x2",2
"259",0.163265306122449,0.180268155689883,"x2",2
"260",0.183673469387755,0.0483856332174324,"x2",2
"261",0.204081632653061,0.0163029494891703,"x2",2
"262",0.224489795918367,0.00736264654411525,"x2",2
"263",0.244897959183673,0.00304673524226729,"x2",2
"264",0.26530612244898,0.00169349307999284,"x2",2
"265",0.285714285714286,0.000614606639159439,"x2",2
"266",0.306122448979592,0.000324600803840511,"x2",2
"267",0.326530612244898,0.000127140079488559,"x2",2
"268",0.346938775510204,3.58078192695578e-05,"x2",2
"269",0.36734693877551,9.26814701712326e-06,"x2",2
"270",0.387755102040816,1.66978958499458e-06,"x2",2
"271",0.408163265306122,2.3098368197163e-07,"x2",2
"272",0.428571428571429,3.45051247444129e-08,"x2",2
"273",0.448979591836735,2.03245384616213e-09,"x2",2
"274",0.469387755102041,1.54023837592309e-10,"x2",2
"275",0.489795918367347,1.4617417657365e-11,"x2",2
"276",0.510204081632653,6.75623566317731e-13,"x2",2
"277",0.530612244897959,5.33098466395061e-14,"x2",2
"278",0.551020408163265,1.76138376759534e-15,"x2",2
"279",0.571428571428571,8.0871641363025e-17,"x2",2
"280",0.591836734693878,3.47221714287402e-18,"x2",2
"281",0.612244897959184,8.61642027744912e-19,"x2",2
"282",0.63265306122449,4.25593240265318e-20,"x2",2
"283",0.653061224489796,8.15121999652857e-19,"x2",2
"284",0.673469387755102,3.05559233852059e-17,"x2",2
"285",0.693877551020408,4.5093675162385e-16,"x2",2
"286",0.714285714285714,7.28593573093675e-15,"x2",2
"287",0.73469387755102,6.57595420183027e-14,"x2",2
"288",0.755102040816326,3.77720296668263e-13,"x2",2
"289",0.775510204081633,1.80886344088902e-12,"x2",2
"290",0.795918367346939,5.44707191598533e-12,"x2",2
"291",0.816326530612245,2.71346107791853e-11,"x2",2
"292",0.836734693877551,5.4587813491316e-11,"x2",2
"293",0.857142857142857,1.46428210898721e-10,"x2",2
"294",0.877551020408163,3.28223985661801e-10,"x2",2
"295",0.897959183673469,5.79632470036495e-10,"x2",2
"296",0.918367346938775,1.57979723093643e-09,"x2",2
"297",0.938775510204082,2.5105854101692e-09,"x2",2
"298",0.959183673469388,4.57930220017886e-09,"x2",2
"299",0.979591836734694,7.02946917284738e-09,"x2",2
"300",1,8.82849911043076e-09,"x2",2
